,u,v,key,osmid,lanes,highway,oneway,length,geometry,service,name,maxspeed,width,bridge,tunnel,access,ref,junction
4115,6054064164,6054064161,0,643273168,,service,False,71.949,"LINESTRING (103.8827743 1.4253811, 103.8828647 1.4256165, 103.8829257 1.4257885, 103.88293 1.4258974, 103.8829148 1.4259997)",,,,,,,,,
4116,6054064164,6054064166,0,646830673,2,secondary,False,381.44,"LINESTRING (103.8827743 1.4253811, 103.8825983 1.4254831, 103.8825398 1.4255235, 103.8823739 1.4256379, 103.8816643 1.4261274, 103.8810852 1.4266783, 103.8802588 1.4276735)",,Seletar West Link,50,,,,,,
4117,6054064166,6054064165,0,643273169,,service,False,131.079,"LINESTRING (103.8802588 1.4276735, 103.8811508 1.4284445)",,,,,,,,,
4118,6054064166,3684289721,0,723836640,2,secondary,False,56.745,"LINESTRING (103.8802588 1.4276735, 103.8799328 1.4280662)",,Seletar West Link,50,,,,,,
4119,6054064166,6054064164,0,646830673,2,secondary,False,381.44,"LINESTRING (103.8802588 1.4276735, 103.8810852 1.4266783, 103.8816643 1.4261274, 103.8823739 1.4256379, 103.8825398 1.4255235, 103.8825983 1.4254831, 103.8827743 1.4253811)",,Seletar West Link,50,,,,,,
4120,6054064165,6054064166,0,643273169,,service,False,131.079,"LINESTRING (103.8811508 1.4284445, 103.8802588 1.4276735)",,,,,,,,,
4121,370004010,5268252281,0,32845180,2,service,False,5.783,"LINESTRING (103.8858942 1.3904318, 103.8859389 1.3904052)",driveway,,,,,,,,
4122,370004010,4430972277,0,"[478302478, 478302479]","['3', '2']",tertiary,True,66.697,"LINESTRING (103.8858942 1.3904318, 103.885783 1.3902637, 103.8855557 1.3899366)",,Anchorvale Road,40,,,,,,
4123,2274873394,2274873380,0,218215364,,service,False,6.835,"LINESTRING (103.915901 1.3948024, 103.9159545 1.3947721)",,,,,,,,,
4124,3089297465,2383954088,0,304394651,4,secondary,True,50.749,"LINESTRING (103.8936787 1.4167073, 103.8937354 1.4166414, 103.8939969 1.4163803)",,Seletar North Link,50,,,,,,
4125,3089297465,3089291533,0,304396697,2,secondary_link,True,78.23100000000001,"LINESTRING (103.8936787 1.4167073, 103.8939242 1.4166064, 103.8940481 1.4165739, 103.8941877 1.4165666, 103.8943568 1.416588)",,,50,,,,,,
4126,2274873406,2274873982,0,218215393,1,primary_link,True,43.109,"LINESTRING (103.916461 1.3951636, 103.9164794 1.3952835, 103.9164762 1.3953631, 103.9164513 1.3954684, 103.9164202 1.3955405)",,,50,,,,,,
4127,2274873406,368897810,0,"[630420435, 383281863]",3,primary,True,31.23,"LINESTRING (103.916461 1.3951636, 103.9165264 1.3952493, 103.9166314 1.3953869)",,Punggol East,60,,,,,,
4128,3057389633,3057389634,0,476161035,2,service,False,27.002,"LINESTRING (103.9175141 1.3962846, 103.9177085 1.396139)",,,,,,,,,
4129,3057389633,5218422734,0,"[476145610, 715626226, 535779871]","['3', '4']",primary,True,82.395,"LINESTRING (103.9175141 1.3962846, 103.9173791 1.3960924, 103.9171832 1.3958172, 103.917078 1.3956857)",,Punggol East,50,,,,,,
4130,3057389634,3057389878,0,301654712,2,service,False,75.191,"LINESTRING (103.9177085 1.396139, 103.9172982 1.3956014)",,,,,,,,,
4131,3057389634,3057389633,0,476161035,2,service,False,27.002,"LINESTRING (103.9177085 1.396139, 103.9175141 1.3962846)",,,,,,,,,
4132,3057389634,3057390902,0,301654941,2,service,False,221.036,"LINESTRING (103.9177085 1.396139, 103.9184864 1.3972759, 103.9185324 1.3972976, 103.9185874 1.3972789, 103.919 1.3969937)",,,,,,,,,
4133,6791737417,4315525128,0,432545162,,footway,False,5.055,"LINESTRING (103.8942836 1.3948246, 103.8942453 1.3948491)",,,,,,,,,
4134,6791737417,6038547994,0,432545162,,footway,False,9.245,"LINESTRING (103.8942836 1.3948246, 103.8943345 1.3948041, 103.8943411 1.3948316)",,,,,,,,,
4135,6791737417,6791737420,0,"[724195446, 724195447, 548952984, 548952985, 548952986]",,"['steps', 'footway']",False,98.44699999999999,"LINESTRING (103.8942836 1.3948246, 103.8942395 1.3946758, 103.8941952 1.3945479, 103.8939518 1.394629, 103.8938967 1.3946454, 103.8938566 1.3945303, 103.8938219 1.3944159, 103.8938212 1.3944038, 103.8938368 1.3943814)",,,,,yes,,,,
4136,6791737420,5238938020,0,541818554,,footway,False,68.55,"LINESTRING (103.8938368 1.3943814, 103.8940358 1.3949649)",,,,,,,,,
4137,6791737420,5238937544,0,541818554,,footway,False,93.758,"LINESTRING (103.8938368 1.3943814, 103.8936016 1.3937204, 103.8935769 1.3936801, 103.8935417 1.3936487, 103.893499 1.3936286)",,,,,,,,,
4138,6791737420,6791737417,0,"[724195446, 724195447, 548952984, 548952985, 548952986]",,"['steps', 'footway']",False,98.447,"LINESTRING (103.8938368 1.3943814, 103.8938212 1.3944038, 103.8938219 1.3944159, 103.8938566 1.3945303, 103.8938967 1.3946454, 103.8939518 1.394629, 103.8941952 1.3945479, 103.8942395 1.3946758, 103.8942836 1.3948246)",,,,,yes,,,,
4139,3048558674,3048530807,0,300753067,,service,False,27.281,"LINESTRING (103.9069234 1.405017, 103.9070308 1.4052376)",driveway,Punggol Place,,,,,,,
4140,5928095836,5431516448,0,627947002,2,service,False,13.82,"LINESTRING (103.8902768 1.3968108, 103.890401 1.3968053)",,,,,,,,,
4141,5928095836,5928095837,0,654997578,2,service,False,28.062,"LINESTRING (103.8902768 1.3968108, 103.8900246 1.3968218)",,,,,,,,,
4142,5928095836,5928095837,1,627947003,1,service,True,48.181,"LINESTRING (103.8902768 1.3968108, 103.8902687 1.3967534, 103.8902673 1.3967293, 103.8902499 1.3967025, 103.8902204 1.3966824, 103.8901439 1.396677, 103.8900903 1.3966931, 103.8900608 1.3967132, 103.890042 1.3967521, 103.8900299 1.3967896, 103.8900246 1.3968218)",,,,,,,,,
4143,5928095837,5928095836,0,654997578,2,service,False,28.062,"LINESTRING (103.8900246 1.3968218, 103.8902768 1.3968108)",,,,,,,,,
4144,5928095837,6070196341,0,"[627707348, 563656303]",2,service,False,58.768,"LINESTRING (103.8900246 1.3968218, 103.8897128 1.3968504, 103.8896568 1.3968396, 103.8896224 1.396807, 103.889608 1.39676, 103.8896026 1.3966983)",,,,,,,,,
4145,4004991073,4004994426,0,644261178,,service,False,52.303,"LINESTRING (103.8987185 1.4049668, 103.8988452 1.4054198)",driveway,,,,,,,,
4146,6774190186,6774190233,0,722177349,,footway,False,5.558,"LINESTRING (103.8978242 1.3981961, 103.8978742 1.3981957)",,,,,,,,,
4147,6774190186,6953315536,0,722177349,,footway,False,51.715,"LINESTRING (103.8978242 1.3981961, 103.8977753 1.3982075, 103.8975726 1.3983239, 103.8975051 1.3983527, 103.8973999 1.3983765)",,,,,,,,,
4148,6774190186,6953315547,0,742775954,,footway,False,33.654,"LINESTRING (103.8978242 1.3981961, 103.8977689 1.3981419, 103.8977566 1.3981142, 103.8977427 1.3980827, 103.897738 1.3980721, 103.8977259 1.3979957, 103.8977306 1.3979243)",,,,,,,,,
4149,3593810028,369175543,0,620514216,4,primary,True,37.66,"LINESTRING (103.9148429 1.39258, 103.9146504 1.3923013)",,Punggol East,60,,,,,,
4150,3593810028,3593810031,0,353574268,1,primary_link,True,56.452000000000005,"LINESTRING (103.9148429 1.39258, 103.9148139 1.3923697, 103.9148443 1.392203, 103.9149076 1.3920941)",,,50,,,,,,
4151,1754681453,1779682125,0,163790615,,cycleway,False,11.022,"LINESTRING (103.8990951 1.4136977, 103.8991375 1.4137873)",,PCN Pedestrian crossing,,,,,,,
4152,1754681453,1754669762,0,"[163788986, 163790615]",,cycleway,False,757.49,"LINESTRING (103.8990951 1.4136977, 103.8990354 1.4135713, 103.8980201 1.4140659, 103.897987 1.4140612, 103.8979571 1.4140417, 103.8977988 1.4138045, 103.897654 1.413413, 103.8973831 1.4128311, 103.8971497 1.4122875, 103.8969164 1.4117565, 103.896734 1.4113758, 103.8965302 1.4109682, 103.8962727 1.4104507, 103.8961037 1.4101987, 103.8959213 1.4099788, 103.8959293 1.4098367, 103.8960501 1.4097093, 103.896193 1.4096571, 103.8962598 1.4096419, 103.8966348 1.4096302)",,"['Punggol Waterway', 'PCN Pedestrian crossing']",,,,,yes,,
4153,1754681453,5218885967,0,"[534629586, 655688859, 655688860]",2,secondary,True,343.081,"LINESTRING (103.8990951 1.4136977, 103.8972303 1.4145847, 103.8965356 1.4149119, 103.8963067 1.4150203)",,Seletar North Link,50,,,,,,
4154,6774190190,5177263021,0,722177349,,footway,False,18.966,"LINESTRING (103.8984207 1.3980141, 103.8982754 1.3981035)",,,,,,,,,
4155,6774190190,6953315568,0,695559011,,footway,False,96.086,"LINESTRING (103.8984207 1.3980141, 103.8984224 1.3979147, 103.8984058 1.3978127, 103.8983709 1.3977269, 103.8983132 1.3976425, 103.8982167 1.3975433, 103.8981577 1.3974467, 103.8981308 1.397369, 103.89811 1.3972379)",,,,,,,,,
4156,6774190190,6531459633,0,695559011,,footway,False,267.003,"LINESTRING (103.8984207 1.3980141, 103.8984308 1.398056, 103.8984567 1.3981161, 103.898494 1.3981736, 103.898576 1.3982498, 103.8986924 1.3983188, 103.8987355 1.3983662, 103.8987441 1.398415, 103.8987207 1.3985097, 103.8986871 1.3985464, 103.8986245 1.3985729, 103.8982983 1.3986677, 103.8982129 1.3986772, 103.8981541 1.3986753, 103.8980574 1.3986829, 103.8977501 1.398772, 103.8976458 1.3988289, 103.89735 1.3989009, 103.8972665 1.3989142, 103.8971755 1.3989218, 103.8970275 1.3989218)",,,,,,,,,
4157,3593810031,3593817002,0,546684912,2,residential,True,35.815,"LINESTRING (103.9149076 1.3920941, 103.915072 1.3919403, 103.9151064 1.3918496)",,Punggol Field,50,,,,,,
4158,3593810032,411102673,0,546684913,3,residential,True,38.524,"LINESTRING (103.914858 1.3919941, 103.9145753 1.3921945)",,Punggol Field,50,,,,,,
4159,3593810032,3593810035,0,353574269,1,primary_link,True,50.433,"LINESTRING (103.914858 1.3919941, 103.9147122 1.3920506, 103.9145537 1.3920364, 103.9144359 1.3919642)",,,50,,,,,,
4160,6774190189,6774161676,0,722177346,,footway,False,14.993,"LINESTRING (103.8982292 1.3981278, 103.8981679 1.3980077)",,,,,,,,,
4161,6774190189,6774161675,0,722177346,,footway,False,6.728,"LINESTRING (103.8982292 1.3981278, 103.8982567 1.3981817)",,,,,,,,,
4162,6774190189,5177263021,0,722177349,,footway,False,5.803,"LINESTRING (103.8982292 1.3981278, 103.8982754 1.3981035)",,,,,,,,,
4163,6774190189,6774190233,0,722177349,,footway,False,40.739,"LINESTRING (103.8982292 1.3981278, 103.8980685 1.398186, 103.898001 1.3981989, 103.8978742 1.3981957)",,,,,,,,,
4164,3593810035,5862767208,0,"[620546640, 635640751]","['3', '4']",primary,True,133.859,"LINESTRING (103.9144359 1.3919642, 103.9141067 1.3915072, 103.9138828 1.3911861, 103.9137358 1.3909848)",,Punggol East,70,,,,,,
4165,6774190199,5867650820,0,722177350,,footway,False,7.788,"LINESTRING (103.8961913 1.3977671, 103.8961657 1.3977019)",,,,,,,,,
4166,6774190200,6774190202,0,722177351,,service,False,11.238,"LINESTRING (103.8975464 1.3977553, 103.8975367 1.3976547)",,,,,,,,,
4167,6774190201,6774190202,0,722177352,,footway,False,5.147,"LINESTRING (103.8974904 1.397655, 103.8975367 1.3976547)",,,,,,,,,
4168,6774190202,6774190200,0,722177351,,service,False,11.238,"LINESTRING (103.8975367 1.3976547, 103.8975464 1.3977553)",,,,,,,,,
4169,6774190202,5177263017,0,722177351,,service,False,9.786,"LINESTRING (103.8975367 1.3976547, 103.8975282 1.3975671)",,,,,,,,,
4170,6774190202,6774190201,0,722177352,,footway,False,5.147,"LINESTRING (103.8975367 1.3976547, 103.8974904 1.397655)",,,,,,,,,
4171,6774190202,6774190204,0,722177352,,footway,False,3.298,"LINESTRING (103.8975367 1.3976547, 103.8975508 1.3976541, 103.8975658 1.39765)",,,,,,,,,
4172,2274873468,411683825,0,620514877,3,residential,True,43.346,"LINESTRING (103.9112259 1.3949263, 103.9109343 1.3951851)",,Punggol Field,50,,,,,,
4173,2274873468,2274873521,0,218215377,1,residential,True,50.937,"LINESTRING (103.9112259 1.3949263, 103.9110713 1.3949986, 103.910988 1.3950155, 103.9109232 1.395012, 103.9107893 1.3949801)",,,50,,,,,,
4174,6774190204,6774190202,0,722177352,,footway,False,3.298,"LINESTRING (103.8975658 1.39765, 103.8975508 1.3976541, 103.8975367 1.3976547)",,,,,,,,,
4175,6774190207,6774190209,0,722177353,,footway,False,23.831,"LINESTRING (103.8963383 1.3985459, 103.8962326 1.3984675, 103.8961752 1.3984079)",,,,,,,,,
4176,6774190207,6953315537,0,722177353,,footway,False,21.624000000000002,"LINESTRING (103.8963383 1.3985459, 103.8964299 1.3985864, 103.8964963 1.398586, 103.8965238 1.3985809)",,,,,,,,,
4177,6774190207,6774190222,0,742775946,,footway,False,40.336,"LINESTRING (103.8963383 1.3985459, 103.8962943 1.3986283, 103.8962633 1.3986864, 103.8962576 1.3987356, 103.8962702 1.3987871, 103.8962657 1.3988068, 103.8962543 1.3988228, 103.89625 1.3988369, 103.8962616 1.3988818)",,,,,,,,,
4178,6774190207,6953315526,0,742775947,,footway,False,33.578,"LINESTRING (103.8963383 1.3985459, 103.8963712 1.3984525, 103.8963779 1.398364, 103.8963712 1.39825)",,,,,,,,,
4179,6774190209,6953315513,0,722177353,,footway,False,12.644,"LINESTRING (103.8961752 1.3984079, 103.8961264 1.3983312, 103.8961204 1.3983092)",,,,,,,,,
4180,6774190209,6774190207,0,722177353,,footway,False,23.831,"LINESTRING (103.8961752 1.3984079, 103.8962326 1.3984675, 103.8963383 1.3985459)",,,,,,,,,
4181,6774190209,6953315526,0,742775948,,footway,False,29.499000000000002,"LINESTRING (103.8961752 1.3984079, 103.8961886 1.3983803, 103.8962063 1.3983439, 103.8962626 1.3982916, 103.8962752 1.398285, 103.8963216 1.3982607, 103.8963712 1.39825)",,,,,,,,,
4182,1854312580,375473666,0,541818513,,footway,False,9.812,"LINESTRING (103.8872319 1.3932252, 103.8873189 1.3932103)",,,,,,,,,
4183,1854312580,1854312582,0,627727800,2,tertiary,True,25.976,"LINESTRING (103.8872319 1.3932252, 103.8872776 1.3934543)",,Anchorvale Road,50,,,,,,
4184,6774190213,5867650817,0,722177353,,footway,False,19.779,"LINESTRING (103.8960988 1.3979126, 103.8960945 1.3978645, 103.8960497 1.3977429)",,,,,,,,,
4185,6774190213,6953315509,0,722177353,,footway,False,16.428,"LINESTRING (103.8960988 1.3979126, 103.8960919 1.3979674, 103.8960888 1.3979931, 103.8960848 1.3980596)",,,,,,,,,
4186,6774190213,6953315517,0,742775947,,footway,False,34.323,"LINESTRING (103.8960988 1.3979126, 103.8961902 1.3979712, 103.8962587 1.3980406, 103.8963207 1.3981224)",,,,,,,,,
4187,1854312582,5925435879,0,627666637,2,service,False,8.404,"LINESTRING (103.8872776 1.3934543, 103.8872028 1.3934653)",driveway,,,,,,,,
4188,1854312582,4430972598,0,"[627666634, 627666628]","['4', '2']",tertiary,True,75.327,"LINESTRING (103.8872776 1.3934543, 103.8873209 1.3938025, 103.88736 1.3941267)",,Anchorvale Road,50,,,,,,
4189,1854312583,5238938015,0,596303142,,service,False,15.272,"LINESTRING (103.8927086 1.3937334, 103.8927584 1.3938614)",,,,,,,,,
4190,1854312583,4430972591,0,627984473,5,secondary,True,64.913,"LINESTRING (103.8927086 1.3937334, 103.8932612 1.3935447)",,Sengkang East Way,60,,,,,,
4191,1854312584,1854312583,0,627969441,3,secondary,True,43.806,"LINESTRING (103.8923356 1.3938605, 103.8927086 1.3937334)",,Sengkang East Way,60,,,,,,
4192,1854312584,5238938016,0,627984472,2,service,False,12.447,"LINESTRING (103.8923356 1.3938605, 103.8923685 1.3939675)",,,,,,,,,
4193,6651359371,5218518319,0,707853304,2,service,False,26.58,"LINESTRING (103.9153433 1.3998129, 103.9154856 1.400005)",parking_aisle,,,,,,,,
4194,6774190219,6774190221,0,722177355,,footway,False,11.600000000000001,"LINESTRING (103.8961668 1.3989075, 103.8961936 1.3989184, 103.8962671 1.3989015)",,,,,,,,,
4195,6774190221,6774190222,0,722177355,,footway,False,2.274,"LINESTRING (103.8962671 1.3989015, 103.8962616 1.3988818)",,,,,,,,,
4196,6774190221,6774190224,0,722177356,,footway,False,6.424,"LINESTRING (103.8962671 1.3989015, 103.8962835 1.3989569)",,,,,,,,,
4197,6774190221,6774190219,0,722177355,,footway,False,11.600000000000001,"LINESTRING (103.8962671 1.3989015, 103.8961936 1.3989184, 103.8961668 1.3989075)",,,,,,,,,
4198,6774190222,6774190223,0,722177355,,footway,False,2.871,"LINESTRING (103.8962616 1.3988818, 103.8962866 1.3988753)",,,,,,,,,
4199,6774190222,6774190221,0,722177355,,footway,False,2.274,"LINESTRING (103.8962616 1.3988818, 103.8962671 1.3989015)",,,,,,,,,
4200,6774190222,6774190207,0,742775946,,footway,False,40.336,"LINESTRING (103.8962616 1.3988818, 103.89625 1.3988369, 103.8962543 1.3988228, 103.8962657 1.3988068, 103.8962702 1.3987871, 103.8962576 1.3987356, 103.8962633 1.3986864, 103.8962943 1.3986283, 103.8963383 1.3985459)",,,,,,,,,
4201,4321636494,5218798666,0,465523924,,residential,True,13.3,"LINESTRING (103.9003844 1.4158372, 103.9004772 1.4157617)",,Northshore Walk,50,,,,,,
4202,4321636494,4321636495,0,163790537,,cycleway,False,11.607000000000001,"LINESTRING (103.9003844 1.4158372, 103.9003983 1.4158595, 103.9003348 1.415905)",,Punggol Park Connector,,,,,yes,,
4203,4321636494,5256769730,0,163790537,,cycleway,False,9.214,"LINESTRING (103.9003844 1.4158372, 103.900351 1.415784, 103.9003463 1.4157645)",,Punggol Park Connector,,,,,yes,,
4204,6774190224,6774190221,0,722177356,,footway,False,6.424,"LINESTRING (103.8962835 1.3989569, 103.8962671 1.3989015)",,,,,,,,,
4205,6774190224,6774190230,0,722177357,2,service,False,13.260000000000002,"LINESTRING (103.8962835 1.3989569, 103.896303 1.3989517, 103.8963221 1.3989487, 103.8963323 1.398949, 103.8963442 1.3989517, 103.8963571 1.3989581, 103.8963924 1.3989826)",,,,,,,,,
4206,6774190224,6774190225,0,722177357,2,service,False,10.350000000000001,"LINESTRING (103.8962835 1.3989569, 103.8962723 1.3989612, 103.8962637 1.3989651, 103.8962542 1.3989709, 103.8962462 1.3989791, 103.8962389 1.3989887, 103.8962336 1.3990014, 103.8962264 1.3990235)",,,,,,,,,
4207,6774190225,6774190230,0,727956943,2,service,False,19.005,"LINESTRING (103.8962264 1.3990235, 103.8963924 1.3989826)",,,,,,,,,
4208,6774190225,6774190224,0,722177357,2,service,False,10.35,"LINESTRING (103.8962264 1.3990235, 103.8962336 1.3990014, 103.8962389 1.3989887, 103.8962462 1.3989791, 103.8962542 1.3989709, 103.8962637 1.3989651, 103.8962723 1.3989612, 103.8962835 1.3989569)",,,,,,,,,
4209,6774190225,5177263027,0,727956944,2,service,False,17.745,"LINESTRING (103.8962264 1.3990235, 103.8961361 1.3990458, 103.8960695 1.3990446)",,,,,,,,,
4210,6774190223,6774190222,0,722177355,,footway,False,2.871,"LINESTRING (103.8962866 1.3988753, 103.8962616 1.3988818)",,,,,,,,,
4211,4321636495,3849480337,0,163790537,,cycleway,False,7.803,"LINESTRING (103.9003348 1.415905, 103.9002756 1.4159427)",,Punggol Park Connector,,,,,yes,,
4212,4321636495,4000099726,0,621093123,,residential,True,1.791,"LINESTRING (103.9003348 1.415905, 103.9003244 1.4158927)",,Northshore Drive,50,,,,,,
4213,4321636495,4321636494,0,163790537,,cycleway,False,11.607000000000001,"LINESTRING (103.9003348 1.415905, 103.9003983 1.4158595, 103.9003844 1.4158372)",,Punggol Park Connector,,,,,yes,,
4214,5218807952,5218798699,0,"[758652252, 645287549]",,residential,True,375.12799999999993,"LINESTRING (103.9033772 1.4184061, 103.9031711 1.4183115, 103.9027464 1.4180797, 103.9023155 1.4177967, 103.9017773 1.4173834, 103.9015695 1.4172165, 103.9013489 1.4170241, 103.9011068 1.4167969, 103.9008158 1.4164744, 103.9007441 1.4164166, 103.9007089 1.4163786)",,Northshore Drive,50,,,,,,
4215,5218807955,5218807962,0,647405394,,residential,True,19.352,"LINESTRING (103.9036332 1.4183327, 103.9035486 1.4184848)",,Northshore Link,50,,,,,,
4216,5218807955,5218807952,0,539309558,,residential,True,30.042,"LINESTRING (103.9036332 1.4183327, 103.9035392 1.4183819, 103.9034867 1.4183948, 103.9033772 1.4184061)",,,50,,,,,,
4217,6774190230,6774190225,0,727956943,2,service,False,19.005,"LINESTRING (103.8963924 1.3989826, 103.8962264 1.3990235)",,,,,,,,,
4218,6774190230,6774190224,0,722177357,2,service,False,13.26,"LINESTRING (103.8963924 1.3989826, 103.8963571 1.3989581, 103.8963442 1.3989517, 103.8963323 1.398949, 103.8963221 1.3989487, 103.896303 1.3989517, 103.8962835 1.3989569)",,,,,,,,,
4219,6774190230,6824953864,0,"[728300872, 748610040]",2,service,False,57.81099999999999,"LINESTRING (103.8963924 1.3989826, 103.8965236 1.3989502, 103.8968973 1.398858)",,,,,,,,,
4220,6774190231,6774190234,0,722177358,,footway,False,3.971,"LINESTRING (103.8978703 1.3983454, 103.8979045 1.3983351)",,,,,,,,,
4221,6774190232,6774190234,0,722177358,,footway,False,3.893,"LINESTRING (103.897938 1.3983249, 103.8979045 1.3983351)",,,,,,,,,
4222,6774190233,6774190186,0,722177349,,footway,False,5.558,"LINESTRING (103.8978742 1.3981957, 103.8978242 1.3981961)",,,,,,,,,
